gene_id,log2FoldChange,pvalue,padj,Regulation
Q0045,4.541325,1.583788e-6,1.723092e-5,Upregulated
Q0070,8.390871,2.6598959999999996e-102,8.104703e-99,Upregulated
Q0250,1.533806,1.132719e-6,1.290241e-5,Upregulated
Q0255,3.536816,1.6970940000000002e-17,1.814402e-15,Upregulated
YAL005C,1.245658,1.253947e-4,7.595975e-4,Upregulated
YAL009W,0.9954282,0.01312301,0.03670107,Upregulated
YAL011W,1.591879,2.618026e-15,2.099243e-13,Upregulated
YAL013W,0.7862232,1.171631e-4,7.175796e-4,Upregulated
YAL019W,1.062534,7.538064e-8,1.212057e-6,Upregulated
YAL020C,0.9821233,0.001938983,0.007550265,Upregulated
YAL023C,0.7186948,0.008018374,0.0245052,Upregulated
YAL024C,0.9754517,6.945179e-6,6.214966e-5,Upregulated
YAL025C,0.8803886,0.002863441,0.010511940000000001,Upregulated
YAL030W,0.813179,0.001141028,0.004808947,Upregulated
YAL034C,0.9192875,0.01375765,0.03814337,Upregulated
YAL035W,1.062684,5.235129e-7,6.618854e-6,Upregulated
YAL036C,1.236724,4.153908e-5,2.936649e-4,Upregulated
YAL039C,1.207274,1.043957e-4,6.558631e-4,Upregulated
YAL040C,0.7196465,5.575961e-4,0.002660917,Upregulated
YAL041W,0.7185131,2.487414e-5,1.848573e-4,Upregulated
YAL046C,0.9938842,0.01464464,0.04012788,Upregulated
YAL047C,0.668688,0.009886311,0.02903478,Upregulated
YAL053W,1.819318,2.449815e-19,3.3929930000000004e-17,Upregulated
YAL055W,1.277392,2.147396e-9,5.131855e-8,Upregulated
YAL059W,1.110309,6.921785e-5,4.59597e-4,Upregulated
YAR002C-A,0.8491135,5.275374e-4,0.002537343,Upregulated
YAR008W,0.9297721,0.002446532,0.00920319,Upregulated
YAR014C,0.8785244,6.077602e-7,7.605114e-6,Upregulated
YAR042W,1.474893,1.3169699999999999e-21,2.2930329999999997e-19,Upregulated
YBL004W,0.5695599,0.006352343,0.02014109,Upregulated
YBL010C,0.8283945,0.003318349,0.01187634,Upregulated
YBL011W,0.8718741,2.084756e-7,2.968342e-6,Upregulated
YBL024W,0.5813174,0.01195694,0.03403343,Upregulated
YBL034C,0.7802204,6.555615e-4,0.003047286,Upregulated
YBL038W,0.5261207,0.009113773,0.02718519,Upregulated
YBL052C,0.5369944,0.007382517,0.02284098,Upregulated
YBL066C,0.534989,0.00639615,0.02022737,Upregulated
YBL101C,0.6104526,3.461551e-4,0.001777143,Upregulated
YBL113C,0.6913093,0.001806482,0.007134608,Upregulated
YBR001C,0.5986682,0.004810268,0.01612419,Upregulated
YBR030W,1.375207,1.536847e-7,2.273191e-6,Upregulated
YBR045C,0.8580892,0.001512024,0.006151052,Upregulated
YBR049C,0.5618927,0.003461569,0.01224307,Upregulated
YBR069C,0.7819036,0.0033245,0.01188762,Upregulated
YBR072W,1.202859,0.002485409,0.009332153,Upregulated
YBR083W,1.014513,2.899179e-6,2.915445e-5,Upregulated
YBR108W,0.7183783,0.001182851,0.00495075,Upregulated
YBR114W,0.6093472,2.779254e-4,0.001474045,Upregulated
YBR117C,2.217559,3.743544e-7,4.970187e-6,Upregulated
YBR120C,0.7237723,7.788795e-4,0.00351592,Upregulated
YBR121C,0.6116479,0.01436163,0.03946832,Upregulated
YBR123C,0.948598,1.405502e-8,2.754061e-7,Upregulated
YBR156C,0.7636209,0.01095838,0.03163446,Upregulated
YBR160W,0.8401739,0.004198234,0.01436499,Upregulated
YBR169C,1.337446,2.88284e-7,3.947871e-6,Upregulated
YBR172C,0.8559249,1.822647e-4,0.001026544,Upregulated
YBR177C,1.036857,1.46795e-4,8.609901e-4,Upregulated
YBR184W,0.9342246,8.175162e-4,0.003655157,Upregulated
YBR185C,0.7554205,0.001897068,0.0074201,Upregulated
YBR188C,0.5845685,0.01565077,0.04233279,Upregulated
YBR215W,0.729932,5.652421e-5,3.874674e-4,Upregulated
YBR228W,0.673436,0.01073993,0.03109223,Upregulated
YBR245C,0.5265416,0.004619913,0.01562361,Upregulated
YBR257W,0.9110308,1.06314e-5,8.87503e-5,Upregulated
YBR267W,0.9752612,3.411621e-4,0.001752986,Upregulated
YBR275C,0.7359341,2.042583e-5,1.563756e-4,Upregulated
YBR282W,0.6037509,0.015831,0.04264992,Upregulated
YBR292C,1.073673,1.726885e-4,9.835176e-4,Upregulated
YCL001W-A,1.366112,0.002828962,0.01040416,Upregulated
YCL024W,1.093706,6.113769e-5,4.158182e-4,Upregulated
YCL026C-B,0.7713336,0.01474281,0.04027013,Upregulated
YCL029C,0.6329114,0.01657305,0.04439393,Upregulated
YCL057C-A,0.8771512,6.149419e-4,0.002891555,Upregulated
YCL058W-A,0.9894778,0.001744287,0.006920118,Upregulated
YCL059C,0.6774724,0.002614022,0.009739099,Upregulated
YCL061C,0.5188632,0.01043763,0.03032222,Upregulated
YCR016W,0.5662832,0.013032,0.03650929,Upregulated
YCR020C,1.695926,7.666659e-9,1.591494e-7,Upregulated
YCR024C-B,1.112336,2.041291e-4,0.001128823,Upregulated
YCR025C,0.9622971,2.247719e-4,0.001225188,Upregulated
YCR033W,0.5405448,1.246964e-4,7.568723e-4,Upregulated
YCR036W,0.5910616,0.01016601,0.02968641,Upregulated
YCR052W,0.7424127,0.001113889,0.004736942,Upregulated
YCR065W,0.906791,0.002026999,0.007830158,Upregulated
YCR071C,1.053841,7.608429e-4,0.003447269,Upregulated
YCR072C,0.8035878,0.01317365,0.03679204,Upregulated
YCR082W,0.739527,0.01731444,0.04592755,Upregulated
YCR086W,1.375214,3.569548e-12,1.686266e-10,Upregulated
YDL001W,0.7505191,7.392668e-6,6.548099e-5,Upregulated
YDL003W,0.7199518,0.00205025,0.007902734,Upregulated
YDL005C,0.7233521,4.042841e-4,0.002016127,Upregulated
YDL013W,0.7084523,0.003345566,0.01194369,Upregulated
YDL019C,0.8896559,1.906377e-5,1.474948e-4,Upregulated
YDL022C-A,3.219306,6.313252e-5,4.255858e-4,Upregulated
YDL024C,1.143942,0.00189825,0.0074201,Upregulated
YDL030W,0.9472017,5.7546410000000004e-06,5.273501e-5,Upregulated
YDL031W,0.6101123,0.005200984,0.01717875,Upregulated
YDL039C,0.8408708,0.008642628,0.02594491,Upregulated
YDL042C,1.320673,9.035697e-7,1.069195e-5,Upregulated
YDL048C,1.569933,2.436205e-8,4.568072e-7,Upregulated
YDL051W,0.7625994,0.005843341,0.01884091,Upregulated
YDL060W,0.7470867,0.003159296,0.01145151,Upregulated
YDL064W,0.7690612,0.008441139,0.02544521,Upregulated
YDL074C,0.5777339,6.255724e-5,4.226428e-4,Upregulated
YDL075W,0.6410253,0.006869785,0.02152954,Upregulated
YDL077C,0.6042057,8.744007e-4,0.003866907,Upregulated
YDL083C,1.02914,0.007364159,0.02281288,Upregulated
YDL092W,0.8176703,1.959121e-5,1.509341e-4,Upregulated
YDL093W,0.9826101,2.029071e-4,0.001125128,Upregulated
YDL101C,1.132946,2.889951e-5,2.119297e-4,Upregulated
YDL122W,0.8900866,1.420808e-8,2.766264e-7,Upregulated
YDL127W,0.946907,6.470922e-4,0.003015666,Upregulated
YDL143W,0.7580878,5.503103e-5,3.785091e-4,Upregulated
YDL148C,0.6228941,0.01157449,0.03314611,Upregulated
YDL149W,0.755531,7.809726e-5,5.079239e-4,Upregulated
YDL150W,0.8151074,0.001704401,0.006788638,Upregulated
YDL153C,0.8055857,0.002425875,0.009148072,Upregulated
YDL154W,0.9714566,6.80752e-4,0.003142805,Upregulated
YDL181W,1.631976,1.753579e-7,2.54436e-6,Upregulated
YDL182W,0.73559,0.001176605,0.004927992,Upregulated
YDL193W,0.7675402,0.009503707,0.02811334,Upregulated
YDL197C,0.9983539,1.16759e-4,7.158245e-4,Upregulated
YDL201W,0.8882899,5.692598e-4,0.002708095,Upregulated
YDL207W,0.6858793,3.55949e-5,2.557964e-4,Upregulated
YDL208W,1.025928,9.285801e-5,5.947233e-4,Upregulated
YDL213C,0.9984639,5.774678e-6,5.275996e-5,Upregulated
YDL233W,0.8295939,6.534846e-5,4.40037e-4,Upregulated
YDL239C,1.235675,2.208209e-11,8.795312e-10,Upregulated
YDL243C,0.9020589,0.004739353,0.01595791,Upregulated
YDR001C,0.8726667,9.563207e-8,1.498154e-6,Upregulated
YDR012W,0.9347313,0.0129385,0.03633513,Upregulated
YDR014W-A,1.484647,0.001252547,0.005213814,Upregulated
YDR026C,0.7517921,4.082376e-7,5.373218e-6,Upregulated
YDR034W-B,1.489597,0.001751362,0.006939401,Upregulated
YDR036C,0.8450243,9.208935e-4,0.004031555,Upregulated
YDR049W,0.6755342,2.587584e-4,0.001384437,Upregulated
YDR054C,0.7466013,5.886831e-5,4.017284e-4,Upregulated
YDR055W,0.901056,0.002275922,0.008653942,Upregulated
YDR070C,1.923032,6.563762e-7,8.146552e-6,Upregulated
YDR083W,0.7493328,1.518726e-4,8.848104e-4,Upregulated
YDR087C,0.8102049,0.001916088,0.007475443,Upregulated
YDR088C,0.7096129,6.727452e-4,0.003112915,Upregulated
YDR092W,0.6608047,0.01566317,0.04234367,Upregulated
YDR097C,0.6705076,0.007367205,0.02281288,Upregulated
YDR104C,0.5565981,0.008183243,0.02487216,Upregulated
YDR113C,1.096021,5.796177e-5,3.959854e-4,Upregulated
YDR116C,1.24719,1.607137e-12,8.094124e-11,Upregulated
YDR120C,0.8527255,7.135797e-5,4.70114e-4,Upregulated
YDR121W,0.7057667,8.566362e-4,0.003807689,Upregulated
YDR143C,0.8228124,7.210943e-6,6.415107e-5,Upregulated
YDR152W,0.5678097,0.01304483,0.03651592,Upregulated
YDR159W,0.5396243,0.001355025,0.005595525,Upregulated
YDR165W,0.6753318,0.008387367,0.02532835,Upregulated
YDR172W,0.6612595,0.001652144,0.006623793,Upregulated
YDR176W,0.5035381,0.002821508,0.01038301,Upregulated
YDR180W,0.5974781,0.004673406,0.01576078,Upregulated
YDR181C,0.6916448,9.718212e-5,6.149822e-4,Upregulated
YDR184C,0.9181751,0.003286414,0.01180165,Upregulated
YDR200C,0.5280004,0.003107376,0.01128507,Upregulated
YDR201W,0.8591535,0.002750795,0.01017811,Upregulated
YDR207C,1.150901,1.864527e-7,2.686154e-6,Upregulated
YDR218C,2.255852,9.844487e-13,5.171751e-11,Upregulated
YDR219C,0.8039234,2.413329e-6,2.488465e-5,Upregulated
YDR223W,1.319629,1.212499e-6,1.358266e-5,Upregulated
YDR227W,0.9601149,1.883255e-10,5.738279e-9,Upregulated
YDR239C,0.579785,0.003544178,0.0124701,Upregulated
YDR243C,0.8031846,1.950303e-5,1.504449e-4,Upregulated
YDR265W,0.5790345,0.003865069,0.01339041,Upregulated
YDR266C,0.7228609,1.377943e-4,8.208394e-4,Upregulated
YDR273W,1.490913,2.711389e-11,1.044182e-9,Upregulated
YDR277C,1.172466,1.34378e-7,2.05238e-6,Upregulated
YDR283C,0.5872328,2.20818e-4,0.001204713,Upregulated
YDR285W,0.5727008,0.01685676,0.04505488,Upregulated
YDR309C,0.970013,0.002590595,0.009667537,Upregulated
YDR310C,1.022523,9.530722e-6,8.100449e-5,Upregulated
YDR316W,0.782388,4.82308e-8,8.326302e-7,Upregulated
YDR324C,0.5514171,0.01189743,0.03390542,Upregulated
YDR325W,0.676802,0.001524194,0.006192294,Upregulated
YDR329C,0.9831204,8.689994e-8,1.382685e-6,Upregulated
YDR335W,0.5392274,0.00349188,0.01232167,Upregulated
YDR342C,1.167231,2.097754e-5,1.595969e-4,Upregulated
YDR344C,1.520694,7.094406e-4,0.003248183,Upregulated
YDR351W,0.8481757,1.569249e-7,2.309904e-6,Upregulated
YDR359C,0.8251934,2.555819e-5,1.892486e-4,Upregulated
YDR361C,1.124221,1.733523e-5,1.352636e-4,Upregulated
YDR363W,0.9106176,7.588257e-6,6.672848e-5,Upregulated
YDR365C,0.7205614,0.003011478,0.01099577,Upregulated
YDR374C,2.432492,7.326742e-7,8.947729e-6,Upregulated
YDR381W,0.5037726,0.006871507,0.02152954,Upregulated
YDR383C,0.7165289,0.001262058,0.005239088,Upregulated
YDR386W,0.6401493,0.002785152,0.01027404,Upregulated
YDR393W,0.7342287,1.278167e-4,7.703897e-4,Upregulated
YDR397C,0.9212067,0.01412708,0.03897259,Upregulated
YDR405W,1.056381,1.049141e-6,1.206315e-5,Upregulated
YDR406W,0.6226845,0.01667225,0.04464002,Upregulated
YDR412W,0.6917259,0.002741741,0.01015077,Upregulated
YDR420W,0.5990043,0.007340891,0.0227661,Upregulated
YDR429C,0.5947982,0.001100622,0.004700201,Upregulated
YDR440W,1.143506,1.101714e-6,1.264377e-5,Upregulated
YDR446W,1.571904,1.438867e-4,8.48013e-4,Upregulated
YDR454C,0.659201,0.01555368,0.04214501,Upregulated
YDR459C,0.8060091,0.001086067,0.004647816,Upregulated
YDR460W,0.8050307,4.539723e-6,4.269301e-5,Upregulated
YDR463W,0.6074661,1.485634e-4,8.688536e-4,Upregulated
YDR464W,1.089276,7.52227e-10,1.984447e-8,Upregulated
YDR468C,0.6996001,1.71233e-4,9.776335e-4,Upregulated
YDR473C,0.6314368,0.002205231,0.008420223,Upregulated
YDR478W,1.480042,5.942436e-11,2.093249e-9,Upregulated
YDR494W,0.5007831,0.009469963,0.0280554,Upregulated
YDR499W,0.6037965,9.669409e-4,0.004202952,Upregulated
YDR507C,0.9551055,4.913441e-4,0.002383958,Upregulated
YDR515W,1.712774,4.28045e-15,3.260633e-13,Upregulated
YDR517W,0.6072456,0.003717949,0.01299896,Upregulated
YDR525W,1.385341,0.004067303,0.01398767,Upregulated
YDR527W,1.215069,3.274419e-6,3.239336e-5,Upregulated
YDR532C,0.735302,1.103158e-5,9.159102e-5,Upregulated
YDR533C,1.762814,9.476502e-7,1.104203e-5,Upregulated
YDR540C,1.306137,3.944443e-6,3.803391e-5,Upregulated
YEL009C-A,1.084263,9.471828e-5,6.02519e-4,Upregulated
YEL032W,1.159484,7.864312e-6,6.866063e-5,Upregulated
YEL034W,0.9417331,9.776353e-4,0.004240363,Upregulated
YEL049W,0.9808798,0.01765297,0.04669151,Upregulated
YEL050C,0.5202572,7.983301e-4,0.003587776,Upregulated
YEL052W,0.5372233,0.005394055,0.01764778,Upregulated
YEL055C,0.7156768,2.904475e-4,0.001525851,Upregulated
YEL057C,0.9294385,0.002870905,0.01053299,Upregulated
YER006W,1.13796,2.168253e-6,2.273625e-5,Upregulated
YER029C,0.8724774,1.911743e-6,2.033187e-5,Upregulated
YER032W,0.7388547,6.493036e-4,0.003022808,Upregulated
YER033C,0.7889353,2.731128e-5,2.010084e-4,Upregulated
YER038C,0.730181,0.003134878,0.01137817,Upregulated
YER048C,0.8280897,1.193614e-6,1.344525e-5,Upregulated
YER058W,1.11285,4.539382e-6,4.269301e-5,Upregulated
YER060W-A,3.097422,6.630473000000001e-17,6.73435e-15,Upregulated
YER064C,0.9361504,2.668519e-6,2.728516e-5,Upregulated
YER068W,0.8381531,1.789597e-4,0.001014178,Upregulated
YER074W,0.6986668,0.009580099,0.02829914,Upregulated
YER075C,0.8753784,7.264599e-5,4.780828e-4,Upregulated
YER082C,0.806892,0.001044789,0.004499606,Upregulated
YER085C,1.911743,4.710114e-5,3.280393e-4,Upregulated
YER088C,0.6158664,4.076386e-4,0.002027877,Upregulated
YER095W,1.150231,2.071442e-4,0.001142386,Upregulated
YER111C,0.7100623,3.495495e-4,0.001790046,Upregulated
YER114C,0.7964135,3.522814e-6,3.462585e-5,Upregulated
YER115C,0.9634881,1.180207e-6,1.331885e-5,Upregulated
YER120W,0.7031593,0.01827433,0.04802233,Upregulated
YER124C,0.9230092,2.344976e-4,0.00127478,Upregulated
YER126C,0.8983344,0.002671892,0.00992836,Upregulated
YER127W,0.8912601,9.093668e-4,0.003992566,Upregulated
YER132C,0.8446049,2.114174e-6,2.22685e-5,Upregulated
YER137C,2.450291,1.171739e-15,1.005715e-13,Upregulated
YER151C,0.5493028,5.93008e-4,0.002803561,Upregulated
YER154W,1.47154,3.319519e-11,1.241052e-9,Upregulated
YER155C,0.6937681,9.883164e-8,1.540358e-6,Upregulated
YER158C,0.9438631,1.528922e-6,1.669758e-5,Upregulated
YER161C,0.6727908,1.462045e-4,8.6001e-4,Upregulated
YER162C,0.600367,0.003872791,0.01340954,Upregulated
YER163C,1.033177,3.139687e-4,0.001628362,Upregulated
YER169W,0.6870576,0.009865509,0.02898766,Upregulated
YFL008W,0.6768304,0.004562007,0.01546211,Upregulated
YFL014W,3.892052,2.03066e-11,8.223677e-10,Upregulated
YFL023W,0.6513559,0.006425739,0.02029254,Upregulated
YFL034W,0.8219881,2.153305e-10,6.43247e-9,Upregulated
YFL040W,2.407459,6.048417999999999e-19,7.678971e-17,Upregulated
YFL060C,2.569376,2.570528e-4,0.00137652,Upregulated
YFR006W,0.5306116,7.011354e-5,4.634185e-4,Upregulated
YFR011C,0.9334394,0.01440135,0.03955016,Upregulated
YFR016C,0.5968877,3.866036e-4,0.001942441,Upregulated
YFR017C,1.070344,5.656843e-4,0.002693188,Upregulated
YFR019W,1.162683,8.917253e-13,4.76682e-11,Upregulated
YFR023W,0.9709491,0.005485095,0.0178654,Upregulated
YFR029W,0.9114821,8.017619e-7,9.59909e-6,Upregulated
YFR031C,0.7477289,8.000128e-8,1.279601e-6,Upregulated
YFR033C,0.7490393,0.00517101,0.01710757,Upregulated
YFR036W,0.866955,0.01008766,0.02951603,Upregulated
YFR038W,0.8695508,2.273996e-7,3.207808e-6,Upregulated
YGL006W,0.7358777,0.01556095,0.04214596,Upregulated
YGL010W,1.032103,0.002722149,0.01009141,Upregulated
YGL011C,0.5456545,0.002345488,0.008877889,Upregulated
YGL012W,1.262488,3.207424e-5,2.338043e-4,Upregulated
YGL018C,1.129363,3.247716e-4,0.0016801,Upregulated
YGL019W,0.7652247,0.001816234,0.007164382,Upregulated
YGL023C,1.152478,1.552797e-5,1.227334e-4,Upregulated
YGL037C,1.28167,3.534383e-5,2.546188e-4,Upregulated
YGL038C,0.9429982,2.588997e-6,2.660598e-5,Upregulated
YGL041C-B,1.385261,3.830879e-5,2.733651e-4,Upregulated
YGL050W,1.233698,6.086735e-16,5.454788e-14,Upregulated
YGL057C,1.323692,2.076399e-7,2.963367e-6,Upregulated
YGL061C,1.373928,4.345484e-8,7.587787e-7,Upregulated
YGL066W,0.7616537,1.585674e-5,1.248462e-4,Upregulated
YGL071W,0.7375059,4.188799e-6,4.007307e-5,Upregulated
YGL075C,2.075759,3.537198e-8,6.396346e-7,Upregulated
YGL078C,0.8406237,6.375503e-4,0.002984049,Upregulated
YGL081W,1.350305,5.502999e-8,9.315354e-7,Upregulated
YGL086W,0.8723596,1.798383e-10,5.563118e-9,Upregulated
YGL090W,1.095468,3.69564e-8,6.62389e-7,Upregulated
YGL092W,0.7942172,3.231004e-7,4.365796e-6,Upregulated
YGL093W,0.9877021,1.995375e-5,1.53533e-4,Upregulated
YGL094C,0.6426581,6.020348e-4,0.00283524,Upregulated
YGL099W,1.312094,4.340313e-11,1.593365e-9,Upregulated
YGL105W,0.9975685,3.745131e-6,3.645819e-5,Upregulated
YGL108C,1.319686,1.4874e-8,2.886693e-7,Upregulated
YGL110C,0.9088578,2.774479e-7,3.81663e-6,Upregulated
YGL111W,0.8757709,2.372757e-4,0.001287585,Upregulated
YGL113W,0.818553,1.965199e-4,0.001093745,Upregulated
YGL116W,0.7728689,3.678694e-4,0.001869722,Upregulated
YGL120C,0.9959284,2.421017e-5,1.808048e-4,Upregulated
YGL122C,0.8532092,4.702634e-12,2.122804e-10,Upregulated
YGL128C,1.54129,1.312666e-8,2.597202e-7,Upregulated
YGL131C,0.6268061,9.184741e-6,7.828226e-5,Upregulated
YGL133W,0.7762771,5.127354e-5,3.538629e-4,Upregulated
YGL136C,1.065755,1.709357e-6,1.830725e-5,Upregulated
YGL137W,0.8668651,1.687887e-5,1.323807e-4,Upregulated
YGL143C,1.395283,2.562684e-9,6.017831e-8,Upregulated
YGL148W,0.7944739,0.003750786,0.01309681,Upregulated
YGL158W,1.402305,2.647147e-4,0.001413108,Upregulated
YGL163C,1.348834,1.342571e-8,2.64102e-7,Upregulated
YGL170C,6.821617,2.939372e-37,1.3778869999999999e-34,Upregulated
YGL171W,1.362006,4.305627e-8,7.539797e-7,Upregulated
YGL173C,0.6324543,4.378959e-6,4.16959e-5,Upregulated
YGL174W,1.356584,1.695141e-7,2.481026e-6,Upregulated
YGL175C,0.8110603,6.079227e-4,0.002860758,Upregulated
YGL178W,0.5669356,0.004315964,0.01470178,Upregulated
YGL180W,1.495323,1.682039e-16,1.653282e-14,Upregulated
YGL183C,1.569081,1.941416e-5,1.499492e-4,Upregulated
YGL201C,0.9246708,1.547372e-4,8.972108e-4,Upregulated
YGL203C,0.6760959,5.503076e-4,0.002630255,Upregulated
YGL204C,5.674005,3.606662e-14,2.481792e-12,Upregulated
YGL207W,1.043242,3.985722e-9,8.705732e-8,Upregulated
YGL208W,1.876531,4.603435e-9,9.91284e-8,Upregulated
YGL209W,2.564794,3.768578e-13,2.126455e-11,Upregulated
YGL210W,1.761225,7.434569e-17,7.427256e-15,Upregulated
YGL216W,1.305374,7.357865e-13,3.968038e-11,Upregulated
YGL226W,0.8345923,0.006228186,0.01981962,Upregulated
YGL228W,0.5668298,0.001977157,0.007684179,Upregulated
YGL242C,0.8720073,1.50868e-5,1.204967e-4,Upregulated
YGL244W,0.5944218,0.001013105,0.004375521,Upregulated
YGL247W,0.5467527,0.01499033,0.04083642,Upregulated
YGL248W,0.9096116,7.030971e-4,0.003226411,Upregulated
YGL249W,1.037312,2.901229e-4,0.001525461,Upregulated
YGR001C,1.258074,9.388674e-8,1.474603e-6,Upregulated
YGR005C,0.8092967,1.332393e-5,1.081172e-4,Upregulated
YGR009C,1.01576,7.910502e-9,1.634122e-7,Upregulated
YGR013W,0.8874378,3.22536e-7,4.365796e-6,Upregulated
YGR014W,0.9522897,3.539244e-5,2.546417e-4,Upregulated
YGR017W,1.042742,1.031596e-5,8.683072e-5,Upregulated
YGR021W,0.9267531,3.856e-4,0.001942022,Upregulated
YGR031W,0.8897601,0.01805104,0.04757918,Upregulated
YGR032W,1.801711,3.215357e-14,2.252229e-12,Upregulated
YGR033C,1.100876,2.242697e-8,4.257631e-7,Upregulated
YGR043C,1.336391,5.133024e-4,0.002480622,Upregulated
YGR047C,1.006767,5.710066e-7,7.174669e-6,Upregulated
YGR048W,1.092502,6.496113e-9,1.37893e-7,Upregulated
YGR056W,0.8331419,0.008293364,0.02511917,Upregulated
YGR072W,1.169878,5.905488e-10,1.606609e-8,Upregulated
YGR077C,0.5855842,0.01013218,0.02962837,Upregulated
YGR079W,1.480518,2.214887e-5,1.664306e-4,Upregulated
YGR083C,1.110764,7.687194e-8,1.232783e-6,Upregulated
YGR085C,0.8670057,0.001997922,0.007745125,Upregulated
YGR088W,1.099844,1.525808e-4,8.880876e-4,Upregulated
YGR091W,0.6613586,0.01239929,0.0350172,Upregulated
YGR093W,1.138216,5.427468e-8,9.238824e-7,Upregulated
YGR094W,0.5397179,0.006725942,0.02113868,Upregulated
YGR099W,0.8162731,3.772834e-4,0.001909606,Upregulated
YGR102C,1.367679,1.660077e-9,4.079237e-8,Upregulated
YGR112W,1.492304,1.003806e-7,1.558621e-6,Upregulated
YGR113W,0.795468,1.039088e-4,6.53478e-4,Upregulated
YGR120C,0.9172416,0.01396119,0.03856731,Upregulated
YGR128C,0.6380965,0.01846104,0.04842943,Upregulated
YGR130C,0.545789,0.002418764,0.009126902,Upregulated
YGR134W,0.5472264,0.003334139,0.01190987,Upregulated
YGR140W,0.8439388,4.478386e-5,3.136929e-4,Upregulated
YGR145W,1.182994,8.891528e-6,7.599575e-5,Upregulated
YGR152C,1.017912,1.612497e-5,1.267942e-4,Upregulated
YGR153W,1.521921,9.792296e-8,1.530109e-6,Upregulated
YGR159C,1.422833,3.113415e-6,3.095131e-5,Upregulated
YGR162W,0.55867,0.008144534,0.02476686,Upregulated
YGR166W,0.5347231,0.01689459,0.0451164,Upregulated
YGR167W,0.6481513,5.818078e-4,0.002759173,Upregulated
YGR169C,0.9572615,0.01115712,0.03210174,Upregulated
YGR169C-A,0.7423946,9.07356e-4,0.003989486,Upregulated
YGR174C,1.972231,2.060913e-10,6.1868e-9,Upregulated
YGR179C,1.237118,1.49621e-6,1.636967e-5,Upregulated
YGR180C,0.8008284,0.00799287,0.02445208,Upregulated
YGR181W,2.006616,3.837064e-6,3.717499e-5,Upregulated
YGR183C,0.7354036,0.01234489,0.0349094,Upregulated
YGR184C,1.370862,9.312526e-27,2.182713e-24,Upregulated
YGR185C,0.6427363,6.742326e-4,0.00311743,Upregulated
YGR186W,1.271367,5.021066e-15,3.777578e-13,Upregulated
YGR187C,1.920625,2.652953e-13,1.569621e-11,Upregulated
YGR194C,0.7872442,0.007296663,0.02266354,Upregulated
YGR196C,1.467596,6.795529e-18,7.813577e-16,Upregulated
YGR199W,0.564216,0.004421768,0.01503697,Upregulated
YGR200C,0.6840418,0.001051646,0.004525938,Upregulated
YGR214W,1.334782,3.534747e-5,2.546188e-4,Upregulated
YGR215W,0.7913204,3.733777e-5,2.673753e-4,Upregulated
YGR225W,1.325701,1.171118e-6,1.32408e-5,Upregulated
YGR234W,0.8736405,0.008929574,0.0267142,Upregulated
YGR235C,0.7076077,0.006381111,0.02021032,Upregulated
YGR236C,1.023449,0.0155048,0.04204996,Upregulated
YGR238C,1.164259,6.534986e-11,2.249955e-9,Upregulated
YGR239C,1.765408,1.100816e-9,2.795155e-8,Upregulated
YGR245C,0.9400149,1.691225e-4,9.676941e-4,Upregulated
YGR246C,0.59809,2.529089e-4,0.001359106,Upregulated
YGR251W,1.569131,1.031801e-9,2.66432e-8,Upregulated
YGR252W,0.7554171,0.001143384,0.004808947,Upregulated
YGR256W,1.134912,0.002244262,0.00856389,Upregulated
YGR270W,1.160782,8.270237e-14,5.305139e-12,Upregulated
YGR273C,1.104772,0.01089663,0.03150097,Upregulated
YGR274C,1.201057,1.649028e-14,1.182256e-12,Upregulated
YGR276C,0.5284018,1.151348e-4,7.094355e-4,Upregulated
YGR278W,1.075494,1.005149e-7,1.558621e-6,Upregulated
YGR280C,1.31795,1.045295e-6,1.206315e-5,Upregulated
YGR281W,1.008725,4.226548e-6,4.037082e-5,Upregulated
YGR283C,1.256373,5.585813e-8,9.429347e-7,Upregulated
YGR284C,0.8318523,0.005708154,0.01846364,Upregulated
YGR285C,1.005814,1.885608e-5,1.461946e-4,Upregulated
YHL002W,0.5980111,5.650092e-4,0.002693188,Upregulated
YHL008C,0.6502503,0.01360478,0.03782278,Upregulated
YHL010C,1.091959,9.923158e-11,3.268742e-9,Upregulated
YHL024W,0.8338124,0.004953403,0.01645913,Upregulated
YHL028W,2.514062,7.486588e-14,4.853539e-12,Upregulated
YHL031C,1.049281,1.749771e-4,9.956213e-4,Upregulated
YHR001W-A,0.9563411,0.007482422,0.02312266,Upregulated
YHR008C,0.8306232,0.002028346,0.007830158,Upregulated
YHR014W,0.9004129,0.01669016,0.04466834,Upregulated
YHR015W,1.386726,2.206057e-5,1.664306e-4,Upregulated
YHR023W,0.6216653,4.442128e-4,0.002182536,Upregulated
YHR036W,0.7555822,4.877779e-5,3.377862e-4,Upregulated
YHR043C,0.7538029,0.01261227,0.03555003,Upregulated
YHR066W,0.7866022,0.007129033,0.0222108,Upregulated
YHR081W,0.8033816,3.801822e-4,0.001921612,Upregulated
YHR088W,0.9393349,1.993176e-4,0.001107239,Upregulated
YHR089C,0.9465227,2.38456e-4,0.001292839,Upregulated
YHR090C,0.9574768,6.691789e-7,8.271758e-6,Upregulated
YHR096C,2.43273,6.423986e-6,5.782536e-5,Upregulated
YHR103W,0.997693,1.482896e-12,7.530639e-11,Upregulated
